类别,中文名,英文名,模块,来源,引用次数,官方定义链接
汽车 / 车辆,路径参数表示,Path_parameter_representation,kinematic_motion_representation,ap242,1,https://www.steptools.com/stds/smrl/data/modules/kinematic_motion_representation/sys/4_info_reqs.htm#kinematic_motion_representation_arm.path_parameter_representation
汽车 / 车辆,路径参数表示上下文,Path_parameter_representation_context,kinematic_motion_representation,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_motion_representation/sys/4_info_reqs.htm#kinematic_motion_representation_arm.path_parameter_representation_context
汽车 / 车辆,垂直度公差,Perpendicularity_tolerance,geometric_tolerance,ap242,1,https://www.steptools.com/stds/smrl/data/modules/geometric_tolerance/sys/4_info_reqs.htm#geometric_tolerance_arm.perpendicularity_tolerance
汽车 / 车辆,放置目标,Placed_target,datum_and_datum_systems,ap242,0,https://www.steptools.com/stds/smrl/data/modules/datum_and_datum_systems/sys/4_info_reqs.htm#datum_and_datum_systems_arm.placed_target
汽车 / 车辆,平面曲线副,Planar_curve_pair,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.planar_curve_pair
汽车 / 车辆,平面曲线副范围,Planar_curve_pair_range,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.planar_curve_pair_range
汽车 / 车辆,平面副,Planar_pair,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.planar_pair
汽车 / 车辆,平面副值,Planar_pair_value,kinematic_state,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_state/sys/4_info_reqs.htm#kinematic_state_arm.planar_pair_value
汽车 / 车辆,平面副带范围,Planar_pair_with_range,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.planar_pair_with_range
汽车 / 车辆,平面凹槽底部条件,Planar_pocket_bottom_condition,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.planar_pocket_bottom_condition
汽车 / 车辆,平面加强筋顶部底,Planar_rib_top_floor,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.planar_rib_top_floor
汽车 / 车辆,平面形状元素,Plane_shape_element,datum_and_datum_systems,ap242,1,https://www.steptools.com/stds/smrl/data/modules/datum_and_datum_systems/sys/4_info_reqs.htm#datum_and_datum_systems_arm.plane_shape_element
汽车 / 车辆,加减边界,Plus_minus_bounds,dimension_tolerance,ap242,1,https://www.steptools.com/stds/smrl/data/modules/dimension_tolerance/sys/4_info_reqs.htm#dimension_tolerance_arm.plus_minus_bounds
汽车 / 车辆,加减公差特征,Plus_minus_tolerance_characteristic,characteristic,ap242,0,https://www.steptools.com/stds/smrl/data/modules/characteristic/sys/4_info_reqs.htm#characteristic_arm.plus_minus_tolerance_characteristic
汽车 / 车辆,加减带公差基准,Plus_minus_toleranced_datum,default_tolerance,ap242,0,https://www.steptools.com/stds/smrl/data/modules/default_tolerance/sys/4_info_reqs.htm#default_tolerance_arm.plus_minus_toleranced_datum
汽车 / 车辆,凹槽,Pocket,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.pocket
汽车 / 车辆,凹槽底部条件,Pocket_bottom_condition,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.pocket_bottom_condition
汽车 / 车辆,点在平面曲线副,Point_on_planar_curve_pair,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.point_on_planar_curve_pair
汽车 / 车辆,点在平面曲线副值,Point_on_planar_curve_pair_value,kinematic_state,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_state/sys/4_info_reqs.htm#kinematic_state_arm.point_on_planar_curve_pair_value
汽车 / 车辆,点在平面曲线副带范围,Point_on_planar_curve_pair_with_range,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.point_on_planar_curve_pair_with_range
汽车 / 车辆,点在曲面副,Point_on_surface_pair,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.point_on_surface_pair
汽车 / 车辆,点在曲面副值,Point_on_surface_pair_value,kinematic_state,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_state/sys/4_info_reqs.htm#kinematic_state_arm.point_on_surface_pair_value
汽车 / 车辆,点在曲面副带范围,Point_on_surface_pair_with_range,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.point_on_surface_pair_with_range
汽车 / 车辆,点形状元素,Point_shape_element,datum_and_datum_systems,ap242,1,https://www.steptools.com/stds/smrl/data/modules/datum_and_datum_systems/sys/4_info_reqs.htm#datum_and_datum_systems_arm.point_shape_element
汽车 / 车辆,点到点路径,Point_to_point_path,kinematic_motion_representation,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_motion_representation/sys/4_info_reqs.htm#kinematic_motion_representation_arm.point_to_point_path
汽车 / 车辆,位置公差,Position_tolerance,geometric_tolerance,ap242,1,https://www.steptools.com/stds/smrl/data/modules/geometric_tolerance/sys/4_info_reqs.htm#geometric_tolerance_arm.position_tolerance
汽车 / 车辆,规定路径,Prescribed_path,kinematic_analysis_control_and_result,ap242,1,https://www.steptools.com/stds/smrl/data/modules/kinematic_analysis_control_and_result/sys/4_info_reqs.htm#kinematic_analysis_control_and_result_arm.prescribed_path
汽车 / 车辆,棱柱副,Prismatic_pair,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.prismatic_pair
汽车 / 车辆,棱柱副值,Prismatic_pair_value,kinematic_state,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_state/sys/4_info_reqs.htm#kinematic_state_arm.prismatic_pair_value
汽车 / 车辆,棱柱副带范围,Prismatic_pair_with_range,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.prismatic_pair_with_range
汽车 / 车辆,产品定义运动学,Product_definition_kinematics,kinematic_topology,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_topology/sys/4_info_reqs.htm#kinematic_topology_arm.product_definition_kinematics
汽车 / 车辆,产品定义关系运动学,Product_definition_relationship_kinematics,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.product_definition_relationship_kinematics
汽车 / 车辆,产品结构链接运动关联,Product_structure_link_motion_association,kinematic_motion_representation,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_motion_representation/sys/4_info_reqs.htm#kinematic_motion_representation_arm.product_structure_link_motion_association
汽车 / 车辆,投影区域定义,Projected_zone_definition,geometric_tolerance,ap242,0,https://www.steptools.com/stds/smrl/data/modules/geometric_tolerance/sys/4_info_reqs.htm#geometric_tolerance_arm.projected_zone_definition
汽车 / 车辆,投影区域定义带偏置,Projected_zone_definition_with_offset,geometric_tolerance,ap242,0,https://www.steptools.com/stds/smrl/data/modules/geometric_tolerance/sys/4_info_reqs.htm#geometric_tolerance_arm.projected_zone_definition_with_offset
汽车 / 车辆,凸起,Protrusion,machining_features,ap242,1,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.protrusion
汽车 / 车辆,限定公差特征,Qualified_tolerance_characteristic,characteristic,ap242,0,https://www.steptools.com/stds/smrl/data/modules/characteristic/sys/4_info_reqs.htm#characteristic_arm.qualified_tolerance_characteristic
汽车 / 车辆,齿条与小齿轮副,Rack_and_pinion_pair,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.rack_and_pinion_pair
汽车 / 车辆,齿条与小齿轮副值,Rack_and_pinion_pair_value,kinematic_state,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_state/sys/4_info_reqs.htm#kinematic_state_arm.rack_and_pinion_pair_value
汽车 / 车辆,齿条与小齿轮副带范围,Rack_and_pinion_pair_with_range,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.rack_and_pinion_pair_with_range
汽车 / 车辆,径向尺寸,Radial_size,dimension_tolerance,ap242,0,https://www.steptools.com/stds/smrl/data/modules/dimension_tolerance/sys/4_info_reqs.htm#dimension_tolerance_arm.radial_size
汽车 / 车辆,圆角槽端类型,Radiused_slot_end_type,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.radiused_slot_end_type
汽车 / 车辆,凹槽,Recess,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.recess
汽车 / 车辆,矩形凸台,Rectangular_boss,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.rectangular_boss
汽车 / 车辆,矩形闭合凹槽,Rectangular_closed_pocket,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.rectangular_closed_pocket
汽车 / 车辆,矩形偏置阵列,Rectangular_offset_pattern,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.rectangular_offset_pattern
汽车 / 车辆,矩形省略阵列,Rectangular_omit_pattern,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.rectangular_omit_pattern
汽车 / 车辆,矩形开放凹槽,Rectangular_open_pocket,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.rectangular_open_pocket
汽车 / 车辆,矩形阵列,Rectangular_pattern,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.rectangular_pattern
汽车 / 车辆,结果路径,Resulting_path,kinematic_analysis_control_and_result,ap242,1,https://www.steptools.com/stds/smrl/data/modules/kinematic_analysis_control_and_result/sys/4_info_reqs.htm#kinematic_analysis_control_and_result_arm.resulting_path
汽车 / 车辆,旋转副,Revolute_pair,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.revolute_pair
汽车 / 车辆,旋转副值,Revolute_pair_value,kinematic_state,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_state/sys/4_info_reqs.htm#kinematic_state_arm.revolute_pair_value
汽车 / 车辆,旋转副带范围,Revolute_pair_with_range,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.revolute_pair_with_range
汽车 / 车辆,加强筋顶部,Rib_top,machining_features,ap242,1,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.rib_top
汽车 / 车辆,加强筋顶部底,Rib_top_floor,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.rib_top_floor
汽车 / 车辆,刚性链接表示,Rigid_link_representation,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.rigid_link_representation
汽车 / 车辆,滚动曲线副,Rolling_curve_pair,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.rolling_curve_pair
汽车 / 车辆,滚动曲线副值,Rolling_curve_pair_value,kinematic_state,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_state/sys/4_info_reqs.htm#kinematic_state_arm.rolling_curve_pair_value
汽车 / 车辆,滚动曲面副,Rolling_surface_pair,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.rolling_surface_pair
汽车 / 车辆,滚动曲面副值,Rolling_surface_pair_value,kinematic_state,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_state/sys/4_info_reqs.htm#kinematic_state_arm.rolling_surface_pair_value
汽车 / 车辆,旋转关于方向,Rotation_about_direction,kinematic_state,ap242,1,https://www.steptools.com/stds/smrl/data/modules/kinematic_state/sys/4_info_reqs.htm#kinematic_state_arm.rotation_about_direction
汽车 / 车辆,圆孔,Round_hole,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.round_hole
汽车 / 车辆,圆度公差,Roundness_tolerance,geometric_tolerance,ap242,0,https://www.steptools.com/stds/smrl/data/modules/geometric_tolerance/sys/4_info_reqs.htm#geometric_tolerance_arm.roundness_tolerance
汽车 / 车辆,跳动区域定义,Runout_zone_definition,geometric_tolerance,ap242,0,https://www.steptools.com/stds/smrl/data/modules/geometric_tolerance/sys/4_info_reqs.htm#geometric_tolerance_arm.runout_zone_definition
汽车 / 车辆,螺旋副,Screw_pair,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.screw_pair
汽车 / 车辆,螺旋副值,Screw_pair_value,kinematic_state,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_state/sys/4_info_reqs.htm#kinematic_state_arm.screw_pair_value
汽车 / 车辆,螺旋副带范围,Screw_pair_with_range,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.screw_pair_with_range
汽车 / 车辆,秒倒角偏置,Second_chamfer_offset,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.second_chamfer_offset
汽车 / 车辆,秒倒角参数,Second_chamfer_parameter,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.second_chamfer_parameter
汽车 / 车辆,有效编号的数字,Significant_number_of_digits,default_tolerance,ap242,0,https://www.steptools.com/stds/smrl/data/modules/default_tolerance/sys/4_info_reqs.htm#default_tolerance_arm.significant_number_of_digits
汽车 / 车辆,简化机械设计沉孔孔定义,Simplified_md_counterbore_hole_definition,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.simplified_md_counterbore_hole_definition
汽车 / 车辆,简化机械设计沉钻孔定义,Simplified_md_counterdrill_hole_definition,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.simplified_md_counterdrill_hole_definition
汽车 / 车辆,简化机械设计锥形沉孔孔定义,Simplified_md_countersink_hole_definition,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.simplified_md_countersink_hole_definition
汽车 / 车辆,简化锪平面孔定义,Simplified_spotface_hole_definition,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.simplified_spotface_hole_definition
汽车 / 车辆,滑动曲线副,Sliding_curve_pair,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.sliding_curve_pair
汽车 / 车辆,滑动曲线副值,Sliding_curve_pair_value,kinematic_state,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_state/sys/4_info_reqs.htm#kinematic_state_arm.sliding_curve_pair_value
汽车 / 车辆,滑动曲面副,Sliding_surface_pair,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.sliding_surface_pair
汽车 / 车辆,滑动曲面副值,Sliding_surface_pair_value,kinematic_state,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_state/sys/4_info_reqs.htm#kinematic_state_arm.sliding_surface_pair_value
汽车 / 车辆,槽,Slot,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.slot
汽车 / 车辆,槽端类型,Slot_end_type,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.slot_end_type
汽车 / 车辆,实体模型,Solid_model,solid_model,ap242,0,https://www.steptools.com/stds/smrl/data/modules/solid_model/sys/4_info_reqs.htm#solid_model_arm.solid_model
汽车 / 车辆,球形孔底部,Spherical_hole_bottom,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.spherical_hole_bottom
汽车 / 车辆,球形副,Spherical_pair,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.spherical_pair
汽车 / 车辆,球形副值,Spherical_pair_value,kinematic_state,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_state/sys/4_info_reqs.htm#kinematic_state_arm.spherical_pair_value
汽车 / 车辆,球形副带销,Spherical_pair_with_pin,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.spherical_pair_with_pin
汽车 / 车辆,球形副带销与范围,Spherical_pair_with_pin_and_range,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.spherical_pair_with_pin_and_range
汽车 / 车辆,球形副带范围,Spherical_pair_with_range,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.spherical_pair_with_range
汽车 / 车辆,锪平面孔定义,Spotface_hole_definition,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.spotface_hole_definition
汽车 / 车辆,直齿齿轮,Spur_gear,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.spur_gear
汽车 / 车辆,标准曲面纹理参数,Standard_surface_texture_parameter,surface_conditions,ap242,0,https://www.steptools.com/stds/smrl/data/modules/surface_conditions/sys/4_info_reqs.htm#surface_conditions_arm.standard_surface_texture_parameter
汽车 / 车辆,统计公差特征,Statistical_tolerance_characteristic,characteristic,ap242,0,https://www.steptools.com/stds/smrl/data/modules/characteristic/sys/4_info_reqs.htm#characteristic_arm.statistical_tolerance_characteristic
汽车 / 车辆,直线锥齿轮,Straight_bevel_gear,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.straight_bevel_gear
汽车 / 车辆,直线滚花,Straight_knurl,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.straight_knurl
汽车 / 车辆,直线度公差,Straightness_tolerance,geometric_tolerance,ap242,1,https://www.steptools.com/stds/smrl/data/modules/geometric_tolerance/sys/4_info_reqs.htm#geometric_tolerance_arm.straightness_tolerance
汽车 / 车辆,结构化尺寸注记,Structured_dimension_callout,draughting_element_specialisations,ap242,2,https://www.steptools.com/stds/smrl/data/modules/draughting_element_specialisations/sys/4_info_reqs.htm#draughting_element_specialisations_arm.structured_dimension_callout
汽车 / 车辆,SU参数,Su_parameters,kinematic_structure,ap242,1,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.su_parameters
汽车 / 车辆,曲面条件,Surface_condition,surface_conditions,ap242,0,https://www.steptools.com/stds/smrl/data/modules/surface_conditions/sys/4_info_reqs.htm#surface_conditions_arm.surface_condition
汽车 / 车辆,曲面条件注记,Surface_condition_callout,draughting_element_specialisations,ap242,0,https://www.steptools.com/stds/smrl/data/modules/draughting_element_specialisations/sys/4_info_reqs.htm#draughting_element_specialisations_arm.surface_condition_callout
汽车 / 车辆,曲面条件符号,Surface_condition_symbol,draughting_annotation,ap242,0,https://www.steptools.com/stds/smrl/data/modules/draughting_annotation/sys/4_info_reqs.htm#draughting_annotation_arm.surface_condition_symbol
汽车 / 车辆,曲面副,Surface_pair,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.surface_pair
汽车 / 车辆,曲面副带范围,Surface_pair_with_range,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.surface_pair_with_range
汽车 / 车辆,曲面轮廓公差,Surface_profile_tolerance,geometric_tolerance,ap242,0,https://www.steptools.com/stds/smrl/data/modules/geometric_tolerance/sys/4_info_reqs.htm#geometric_tolerance_arm.surface_profile_tolerance
汽车 / 车辆,曲面纹理,Surface_texture,surface_conditions,ap242,0,https://www.steptools.com/stds/smrl/data/modules/surface_conditions/sys/4_info_reqs.htm#surface_conditions_arm.surface_texture
汽车 / 车辆,曲面纹理参数,Surface_texture_parameter,surface_conditions,ap242,0,https://www.steptools.com/stds/smrl/data/modules/surface_conditions/sys/4_info_reqs.htm#surface_conditions_arm.surface_texture_parameter
汽车 / 车辆,对称公差特征,Symmetrical_tolerance_characteristic,characteristic,ap242,0,https://www.steptools.com/stds/smrl/data/modules/characteristic/sys/4_info_reqs.htm#characteristic_arm.symmetrical_tolerance_characteristic
汽车 / 车辆,对称度公差,Symmetry_tolerance,geometric_tolerance,ap242,1,https://www.steptools.com/stds/smrl/data/modules/geometric_tolerance/sys/4_info_reqs.htm#geometric_tolerance_arm.symmetry_tolerance
汽车 / 车辆,触觉外观,Tactile_appearance,surface_conditions,ap242,0,https://www.steptools.com/stds/smrl/data/modules/surface_conditions/sys/4_info_reqs.htm#surface_conditions_arm.tactile_appearance
汽车 / 车辆,目标面积,Target_area,datum_and_datum_systems,ap242,0,https://www.steptools.com/stds/smrl/data/modules/datum_and_datum_systems/sys/4_info_reqs.htm#datum_and_datum_systems_arm.target_area
汽车 / 车辆,目标圆,Target_circle,datum_and_datum_systems,ap242,0,https://www.steptools.com/stds/smrl/data/modules/datum_and_datum_systems/sys/4_info_reqs.htm#datum_and_datum_systems_arm.target_circle
汽车 / 车辆,目标圆形曲线,Target_circular_curve,datum_and_datum_systems,ap242,0,https://www.steptools.com/stds/smrl/data/modules/datum_and_datum_systems/sys/4_info_reqs.htm#datum_and_datum_systems_arm.target_circular_curve
汽车 / 车辆,目标曲线,Target_curve,datum_and_datum_systems,ap242,0,https://www.steptools.com/stds/smrl/data/modules/datum_and_datum_systems/sys/4_info_reqs.htm#datum_and_datum_systems_arm.target_curve
汽车 / 车辆,目标点,Target_point,datum_and_datum_systems,ap242,0,https://www.steptools.com/stds/smrl/data/modules/datum_and_datum_systems/sys/4_info_reqs.htm#datum_and_datum_systems_arm.target_point
汽车 / 车辆,目标矩形,Target_rectangle,datum_and_datum_systems,ap242,0,https://www.steptools.com/stds/smrl/data/modules/datum_and_datum_systems/sys/4_info_reqs.htm#datum_and_datum_systems_arm.target_rectangle
汽车 / 车辆,目标直线线,Target_straight_line,datum_and_datum_systems,ap242,0,https://www.steptools.com/stds/smrl/data/modules/datum_and_datum_systems/sys/4_info_reqs.htm#datum_and_datum_systems_arm.target_straight_line
汽车 / 车辆,厚度尺寸,Thickness_size,dimension_tolerance,ap242,1,https://www.steptools.com/stds/smrl/data/modules/dimension_tolerance/sys/4_info_reqs.htm#dimension_tolerance_arm.thickness_size
汽车 / 车辆,螺纹,Thread,machining_features,ap242,1,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.thread
汽车 / 车辆,螺纹跳动,Thread_runout,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.thread_runout
汽车 / 车辆,通凹槽底部条件,Through_pocket_bottom_condition,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.through_pocket_bottom_condition
汽车 / 车辆,公差特征,Tolerance_characteristic,characteristic,ap242,0,https://www.steptools.com/stds/smrl/data/modules/characteristic/sys/4_info_reqs.htm#characteristic_arm.tolerance_characteristic
汽车 / 车辆,公差范围,Tolerance_range,dimension_tolerance,ap242,0,https://www.steptools.com/stds/smrl/data/modules/dimension_tolerance/sys/4_info_reqs.htm#dimension_tolerance_arm.tolerance_range
汽车 / 车辆,公差表单元,Tolerance_table_cell,default_tolerance,ap242,0,https://www.steptools.com/stds/smrl/data/modules/default_tolerance/sys/4_info_reqs.htm#default_tolerance_arm.tolerance_table_cell
汽车 / 车辆,公差区域,Tolerance_zone,geometric_tolerance,ap242,0,https://www.steptools.com/stds/smrl/data/modules/geometric_tolerance/sys/4_info_reqs.htm#geometric_tolerance_arm.tolerance_zone
汽车 / 车辆,公差区域定义,Tolerance_zone_definition,geometric_tolerance,ap242,0,https://www.steptools.com/stds/smrl/data/modules/geometric_tolerance/sys/4_info_reqs.htm#geometric_tolerance_arm.tolerance_zone_definition
汽车 / 车辆,公差区域带基准,Tolerance_zone_with_datum,geometric_tolerance,ap242,0,https://www.steptools.com/stds/smrl/data/modules/geometric_tolerance/sys/4_info_reqs.htm#geometric_tolerance_arm.tolerance_zone_with_datum
汽车 / 车辆,刀具附件点框架,Tool_attachment_point_frame,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.tool_attachment_point_frame
汽车 / 车辆,刀具中心点框架,Tool_centre_point_frame,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.tool_centre_point_frame
汽车 / 车辆,总跳动公差,Total_runout_tolerance,geometric_tolerance,ap242,0,https://www.steptools.com/stds/smrl/data/modules/geometric_tolerance/sys/4_info_reqs.htm#geometric_tolerance_arm.total_runout_tolerance
汽车 / 车辆,处理结果,Treatment_result,surface_conditions,ap242,0,https://www.steptools.com/stds/smrl/data/modules/surface_conditions/sys/4_info_reqs.htm#surface_conditions_arm.treatment_result
汽车 / 车辆,车削滚花,Turned_knurl,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.turned_knurl
汽车 / 车辆,典型公差特征,Typical_tolerance_characteristic,characteristic,ap242,0,https://www.steptools.com/stds/smrl/data/modules/characteristic/sys/4_info_reqs.htm#characteristic_arm.typical_tolerance_characteristic
