类别,中文名,英文名,模块,来源,引用次数,官方定义链接
领域专家（业务 / 管理）,形状相关属性表示,Shape_dependent_property_representation,shape_property_assignment,ap242,0,https://www.steptools.com/stds/smrl/data/modules/shape_property_assignment/sys/4_info_reqs.htm#shape_property_assignment_arm.shape_dependent_property_representation
领域专家（业务 / 管理）,形状描述关联,Shape_description_association,shape_property_assignment,ap242,0,https://www.steptools.com/stds/smrl/data/modules/shape_property_assignment/sys/4_info_reqs.htm#shape_property_assignment_arm.shape_description_association
领域专家（业务 / 管理）,形状元素,Shape_element,shape_property_assignment,ap242,28,https://www.steptools.com/stds/smrl/data/modules/shape_property_assignment/sys/4_info_reqs.htm#shape_property_assignment_arm.shape_element
领域专家（业务 / 管理）,形状元素描述关联,Shape_element_description_association,shape_property_assignment,ap242,0,https://www.steptools.com/stds/smrl/data/modules/shape_property_assignment/sys/4_info_reqs.htm#shape_property_assignment_arm.shape_element_description_association
领域专家（业务 / 管理）,形状元素关系,Shape_element_relationship,shape_property_assignment,ap242,9,https://www.steptools.com/stds/smrl/data/modules/shape_property_assignment/sys/4_info_reqs.htm#shape_property_assignment_arm.shape_element_relationship
领域专家（业务 / 管理）,形状特征定义实例元素,Shape_feature_definition_occurrence_element,shape_feature,ap242,0,https://www.steptools.com/stds/smrl/data/modules/shape_feature/sys/4_info_reqs.htm#shape_feature_arm.shape_feature_definition_occurrence_element
领域专家（业务 / 管理）,形状特征定义实例元素关系,Shape_feature_definition_occurrence_element_relationship,shape_feature,ap242,0,https://www.steptools.com/stds/smrl/data/modules/shape_feature/sys/4_info_reqs.htm#shape_feature_arm.shape_feature_definition_occurrence_element_relationship
领域专家（业务 / 管理）,形状轮廓,Shape_profile,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.shape_profile
领域专家（业务 / 管理）,简化机械设计沉孔孔定义,Simplified_md_counterbore_hole_definition,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.simplified_md_counterbore_hole_definition
领域专家（业务 / 管理）,简化机械设计沉钻孔定义,Simplified_md_counterdrill_hole_definition,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.simplified_md_counterdrill_hole_definition
领域专家（业务 / 管理）,简化机械设计锥形沉孔孔定义,Simplified_md_countersink_hole_definition,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.simplified_md_countersink_hole_definition
领域专家（业务 / 管理）,简化锪平面孔定义,Simplified_spotface_hole_definition,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.simplified_spotface_hole_definition
领域专家（业务 / 管理）,单个实例,Single_instance,product_occurrence,ap242,1,https://www.steptools.com/stds/smrl/data/modules/product_occurrence/sys/4_info_reqs.htm#product_occurrence_arm.single_instance
领域专家（业务 / 管理）,单个属性是定义,Single_property_is_definition,property_as_definition,ap242,1,https://www.steptools.com/stds/smrl/data/modules/property_as_definition/sys/4_info_reqs.htm#property_as_definition_arm.single_property_is_definition
领域专家（业务 / 管理）,单个要求视图定义,Single_requirement_view_definition,requirement_view_definition,ap242,0,https://www.steptools.com/stds/smrl/data/modules/requirement_view_definition/sys/4_info_reqs.htm#requirement_view_definition_arm.single_requirement_view_definition
领域专家（业务 / 管理）,滑动曲线副,Sliding_curve_pair,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.sliding_curve_pair
领域专家（业务 / 管理）,滑动曲面副,Sliding_surface_pair,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.sliding_surface_pair
领域专家（业务 / 管理）,解元素,Solution_element,alternative_solution,ap242,0,https://www.steptools.com/stds/smrl/data/modules/alternative_solution/sys/4_info_reqs.htm#alternative_solution_arm.solution_element
领域专家（业务 / 管理）,规范,Specification,product_class,ap242,4,https://www.steptools.com/stds/smrl/data/modules/product_class/sys/4_info_reqs.htm#product_class_arm.specification
领域专家（业务 / 管理）,规范分配,Specification_allocation,specification_document,ap242,0,https://www.steptools.com/stds/smrl/data/modules/specification_document/sys/4_info_reqs.htm#specification_document_arm.specification_allocation
领域专家（业务 / 管理）,规范基于零件版本,Specification_based_part_version,product_occurrence,ap242,0,https://www.steptools.com/stds/smrl/data/modules/product_occurrence/sys/4_info_reqs.htm#product_occurrence_arm.specification_based_part_version
领域专家（业务 / 管理）,规范基于产品实例,Specification_based_product_occurrence,product_occurrence,ap242,0,https://www.steptools.com/stds/smrl/data/modules/product_occurrence/sys/4_info_reqs.htm#product_occurrence_arm.specification_based_product_occurrence
领域专家（业务 / 管理）,规范基于产品版本,Specification_based_product_version,specified_product,ap242,0,https://www.steptools.com/stds/smrl/data/modules/specified_product/sys/4_info_reqs.htm#specified_product_arm.specification_based_product_version
领域专家（业务 / 管理）,规范类别,Specification_category,product_class,ap242,2,https://www.steptools.com/stds/smrl/data/modules/product_class/sys/4_info_reqs.htm#product_class_arm.specification_category
领域专家（业务 / 管理）,规范类别分解影响,Specification_category_breakdown_influence,specification_control,ap242,0,https://www.steptools.com/stds/smrl/data/modules/specification_control/sys/4_info_reqs.htm#specification_control_arm.specification_category_breakdown_influence
领域专家（业务 / 管理）,规范类别层次,Specification_category_hierarchy,product_class,ap242,0,https://www.steptools.com/stds/smrl/data/modules/product_class/sys/4_info_reqs.htm#product_class_arm.specification_category_hierarchy
领域专家（业务 / 管理）,规范定义,Specification_definition,specification_document,ap242,5,https://www.steptools.com/stds/smrl/data/modules/specification_document/sys/4_info_reqs.htm#specification_document_arm.specification_definition
领域专家（业务 / 管理）,规范表达式,Specification_expression,product_class,ap242,1,https://www.steptools.com/stds/smrl/data/modules/product_class/sys/4_info_reqs.htm#product_class_arm.specification_expression
领域专家（业务 / 管理）,规范包含,Specification_inclusion,product_class,ap242,0,https://www.steptools.com/stds/smrl/data/modules/product_class/sys/4_info_reqs.htm#product_class_arm.specification_inclusion
领域专家（业务 / 管理）,指定实例,Specified_occurrence,product_occurrence,ap242,1,https://www.steptools.com/stds/smrl/data/modules/product_occurrence/sys/4_info_reqs.htm#product_occurrence_arm.specified_occurrence
领域专家（业务 / 管理）,球形副,Spherical_pair,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.spherical_pair
领域专家（业务 / 管理）,球形副带销,Spherical_pair_with_pin,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.spherical_pair_with_pin
领域专家（业务 / 管理）,球形副带销与范围,Spherical_pair_with_pin_and_range,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.spherical_pair_with_pin_and_range
领域专家（业务 / 管理）,球形副带范围,Spherical_pair_with_range,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.spherical_pair_with_range
领域专家（业务 / 管理）,锪平面定义,Spotface_definition,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.spotface_definition
领域专家（业务 / 管理）,锪平面孔定义,Spotface_hole_definition,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.spotface_hole_definition
领域专家（业务 / 管理）,锪平面实例,Spotface_occurrence,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.spotface_occurrence
领域专家（业务 / 管理）,锪平面实例在装配,Spotface_occurrence_in_assembly,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.spotface_occurrence_in_assembly
领域专家（业务 / 管理）,方形U轮廓,Square_u_profile,machining_features,ap242,2,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.square_u_profile
领域专家（业务 / 管理）,结构化尺寸注记,Structured_dimension_callout,draughting_element_specialisations,ap242,2,https://www.steptools.com/stds/smrl/data/modules/draughting_element_specialisations/sys/4_info_reqs.htm#draughting_element_specialisations_arm.structured_dimension_callout
领域专家（业务 / 管理）,结构化文本组成,Structured_text_composition,tagged_text_representation,ap242,1,https://www.steptools.com/stds/smrl/data/modules/tagged_text_representation/sys/4_info_reqs.htm#tagged_text_representation_arm.structured_text_composition
领域专家（业务 / 管理）,结构化文本表示,Structured_text_representation,tagged_text_representation,ap242,1,https://www.steptools.com/stds/smrl/data/modules/tagged_text_representation/sys/4_info_reqs.htm#tagged_text_representation_arm.structured_text_representation
领域专家（业务 / 管理）,SU参数,Su_parameters,kinematic_structure,ap242,1,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.su_parameters
领域专家（业务 / 管理）,供应零件关系,Supplied_part_relationship,product_version_relationship,ap242,2,https://www.steptools.com/stds/smrl/data/modules/product_version_relationship/sys/4_info_reqs.htm#product_version_relationship_arm.supplied_part_relationship
领域专家（业务 / 管理）,供应商解,Supplier_solution,alternative_solution,ap242,0,https://www.steptools.com/stds/smrl/data/modules/alternative_solution/sys/4_info_reqs.htm#alternative_solution_arm.supplier_solution
领域专家（业务 / 管理）,曲面精加工规范,Surface_finish_specification,specification_document,ap242,0,https://www.steptools.com/stds/smrl/data/modules/specification_document/sys/4_info_reqs.htm#specification_document_arm.surface_finish_specification
领域专家（业务 / 管理）,曲面副,Surface_pair,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.surface_pair
领域专家（业务 / 管理）,曲面副带范围,Surface_pair_with_range,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.surface_pair_with_range
领域专家（业务 / 管理）,曲面轮廓公差,Surface_profile_tolerance,geometric_tolerance,ap242,0,https://www.steptools.com/stds/smrl/data/modules/geometric_tolerance/sys/4_info_reqs.htm#geometric_tolerance_arm.surface_profile_tolerance
领域专家（业务 / 管理）,技术解,Technical_solution,alternative_solution,ap242,0,https://www.steptools.com/stds/smrl/data/modules/alternative_solution/sys/4_info_reqs.htm#alternative_solution_arm.technical_solution
领域专家（业务 / 管理）,T形轮廓,Tee_profile,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.tee_profile
领域专家（业务 / 管理）,镶嵌结构化项,Tessellated_structured_item,tessellated_geometry,ap242,0,https://www.steptools.com/stds/smrl/data/modules/tessellated_geometry/sys/4_info_reqs.htm#tessellated_geometry_arm.tessellated_structured_item
领域专家（业务 / 管理）,测试选择类型产品,Test_select_product,test_select_product,ap242,0,https://www.steptools.com/stds/smrl/data/modules/test_select_product/sys/4_info_reqs.htm#test_select_product_arm.test_select_product
领域专家（业务 / 管理）,测试规范,Test_specification,specification_document,ap242,0,https://www.steptools.com/stds/smrl/data/modules/specification_document/sys/4_info_reqs.htm#specification_document_arm.test_specification
领域专家（业务 / 管理）,通轮廓底,Through_profile_floor,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.through_profile_floor
领域专家（业务 / 管理）,时间区间,Time_interval,time_interval,ap242,1,https://www.steptools.com/stds/smrl/data/modules/time_interval/sys/4_info_reqs.htm#time_interval_arm.time_interval
领域专家（业务 / 管理）,时间区间赋值,Time_interval_assignment,time_interval_assignment,ap242,0,https://www.steptools.com/stds/smrl/data/modules/time_interval_assignment/sys/4_info_reqs.htm#time_interval_assignment_arm.time_interval_assignment
领域专家（业务 / 管理）,时间区间有效性,Time_interval_effectivity,effectivity,ap242,0,https://www.steptools.com/stds/smrl/data/modules/effectivity/sys/4_info_reqs.htm#effectivity_arm.time_interval_effectivity
领域专家（业务 / 管理）,时间区间关系,Time_interval_relationship,time_interval,ap242,1,https://www.steptools.com/stds/smrl/data/modules/time_interval/sys/4_info_reqs.htm#time_interval_arm.time_interval_relationship
领域专家（业务 / 管理）,时间区间角色,Time_interval_role,time_interval_assignment,ap242,0,https://www.steptools.com/stds/smrl/data/modules/time_interval_assignment/sys/4_info_reqs.htm#time_interval_assignment_arm.time_interval_role
领域专家（业务 / 管理）,时间区间带边界,Time_interval_with_bounds,time_interval,ap242,1,https://www.steptools.com/stds/smrl/data/modules/time_interval/sys/4_info_reqs.htm#time_interval_arm.time_interval_with_bounds
领域专家（业务 / 管理）,时间偏置,Time_offset,date_time,ap242,0,https://www.steptools.com/stds/smrl/data/modules/date_time/sys/4_info_reqs.htm#date_time_arm.time_offset
领域专家（业务 / 管理）,时间单位,Time_unit,value_with_unit,ap242,0,https://www.steptools.com/stds/smrl/data/modules/value_with_unit/sys/4_info_reqs.htm#value_with_unit_arm.time_unit
领域专家（业务 / 管理）,刀具附件点框架,Tool_attachment_point_frame,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.tool_attachment_point_frame
领域专家（业务 / 管理）,刀具中心点框架,Tool_centre_point_frame,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.tool_centre_point_frame
领域专家（业务 / 管理）,追踪关系,Tracing_relationship,requirement_view_definition_relationship,ap242,0,https://www.steptools.com/stds/smrl/data/modules/requirement_view_definition_relationship/sys/4_info_reqs.htm#requirement_view_definition_relationship_arm.tracing_relationship
领域专家（业务 / 管理）,无约束副,Unconstrained_pair,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.unconstrained_pair
领域专家（业务 / 管理）,均匀资源标识符,Uniform_resource_identifier,tagged_text_representation,ap242,0,https://www.steptools.com/stds/smrl/data/modules/tagged_text_representation/sys/4_info_reqs.htm#tagged_text_representation_arm.uniform_resource_identifier
领域专家（业务 / 管理）,通用副,Universal_pair,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.universal_pair
领域专家（业务 / 管理）,通用副带范围,Universal_pair_with_range,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.universal_pair_with_range
领域专家（业务 / 管理）,V形轮廓,Vee_profile,machining_features,ap242,2,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.vee_profile
领域专家（业务 / 管理）,视图定义上下文,View_definition_context,product_view_definition,ap242,3,https://www.steptools.com/stds/smrl/data/modules/product_view_definition/sys/4_info_reqs.htm#product_view_definition_arm.view_definition_context
领域专家（业务 / 管理）,视图定义关系,View_definition_relationship,product_view_definition_relationship,ap242,16,https://www.steptools.com/stds/smrl/data/modules/product_view_definition_relationship/sys/4_info_reqs.htm#product_view_definition_relationship_arm.view_definition_relationship
领域专家（业务 / 管理）,视图定义用法,View_definition_usage,product_view_definition_relationship,ap242,2,https://www.steptools.com/stds/smrl/data/modules/product_view_definition_relationship/sys/4_info_reqs.htm#product_view_definition_relationship_arm.view_definition_usage
领域专家（业务 / 管理）,周的年与日日期,Week_of_year_and_day_date,extended_date,ap242,0,https://www.steptools.com/stds/smrl/data/modules/extended_date/sys/4_info_reqs.htm#extended_date_arm.week_of_year_and_day_date
领域专家（业务 / 管理）,工作次序,Work_order,work_order,ap242,7,https://www.steptools.com/stds/smrl/data/modules/work_order/sys/4_info_reqs.htm#work_order_arm.work_order
领域专家（业务 / 管理）,工作次序关系,Work_order_relationship,work_order,ap242,0,https://www.steptools.com/stds/smrl/data/modules/work_order/sys/4_info_reqs.htm#work_order_arm.work_order_relationship
领域专家（业务 / 管理）,工作请求,Work_request,work_request,ap242,8,https://www.steptools.com/stds/smrl/data/modules/work_request/sys/4_info_reqs.htm#work_request_arm.work_request
领域专家（业务 / 管理）,工作请求关系,Work_request_relationship,work_request,ap242,0,https://www.steptools.com/stds/smrl/data/modules/work_request/sys/4_info_reqs.htm#work_request_arm.work_request_relationship
领域专家（业务 / 管理）,工作请求状态,Work_request_status,work_request,ap242,2,https://www.steptools.com/stds/smrl/data/modules/work_request/sys/4_info_reqs.htm#work_request_arm.work_request_status
领域专家（业务 / 管理）,年月,Year_month,extended_date,ap242,1,https://www.steptools.com/stds/smrl/data/modules/extended_date/sys/4_info_reqs.htm#extended_date_arm.year_month
工程师（几何 / 工艺 / 公差）,绝对值函数,Abs_function,elementary_function,ap242,0,https://www.steptools.com/stds/smrl/data/modules/elementary_function/sys/4_info_reqs.htm#elementary_function_arm.abs_function
工程师（几何 / 工艺 / 公差）,吸收剂量数据元素,Absorbed_dose_data_element,value_with_unit_extension,ap242,0,https://www.steptools.com/stds/smrl/data/modules/value_with_unit_extension/sys/4_info_reqs.htm#value_with_unit_extension_arm.absorbed_dose_data_element
工程师（几何 / 工艺 / 公差）,加速度数据元素,Acceleration_data_element,value_with_unit_extension,ap242,0,https://www.steptools.com/stds/smrl/data/modules/value_with_unit_extension/sys/4_info_reqs.htm#value_with_unit_extension_arm.acceleration_data_element
工程师（几何 / 工艺 / 公差）,反余弦函数,Acos_function,elementary_function,ap242,0,https://www.steptools.com/stds/smrl/data/modules/elementary_function/sys/4_info_reqs.htm#elementary_function_arm.acos_function
工程师（几何 / 工艺 / 公差）,活动属性,Activity_property,process_property_assignment,ap242,3,https://www.steptools.com/stds/smrl/data/modules/process_property_assignment/sys/4_info_reqs.htm#process_property_assignment_arm.activity_property
工程师（几何 / 工艺 / 公差）,活动属性表示,Activity_property_representation,process_property_assignment,ap242,1,https://www.steptools.com/stds/smrl/data/modules/process_property_assignment/sys/4_info_reqs.htm#process_property_assignment_arm.activity_property_representation
工程师（几何 / 工艺 / 公差）,受驱动运动副对,Actuated_kinematic_pair,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.actuated_kinematic_pair
工程师（几何 / 工艺 / 公差）,附加零件视图定义上下文,Additional_part_view_definition_context,part_view_definition,ap242,0,https://www.steptools.com/stds/smrl/data/modules/part_view_definition/sys/4_info_reqs.htm#part_view_definition_arm.additional_part_view_definition_context
工程师（几何 / 工艺 / 公差）,附加视图定义上下文,Additional_view_definition_context,product_view_definition,ap242,1,https://www.steptools.com/stds/smrl/data/modules/product_view_definition/sys/4_info_reqs.htm#product_view_definition_arm.additional_view_definition_context
工程师（几何 / 工艺 / 公差）,增材制造构建方向元素,Additive_manufacturing_build_direction_element,additive_manufacturing_part_and_build_information,ap242,0,https://www.steptools.com/stds/smrl/data/modules/additive_manufacturing_part_and_build_information/sys/4_info_reqs.htm#additive_manufacturing_part_and_build_information_arm.additive_manufacturing_build_direction_element
工程师（几何 / 工艺 / 公差）,增材制造定向元素,Additive_manufacturing_orientation_element,additive_manufacturing_part_and_build_information,ap242,0,https://www.steptools.com/stds/smrl/data/modules/additive_manufacturing_part_and_build_information/sys/4_info_reqs.htm#additive_manufacturing_part_and_build_information_arm.additive_manufacturing_orientation_element
工程师（几何 / 工艺 / 公差）,增材制造零件定义,Additive_manufacturing_part_definition,additive_manufacturing_part_and_build_information,ap242,0,https://www.steptools.com/stds/smrl/data/modules/additive_manufacturing_part_and_build_information/sys/4_info_reqs.htm#additive_manufacturing_part_and_build_information_arm.additive_manufacturing_part_definition
工程师（几何 / 工艺 / 公差）,增材制造设置,Additive_manufacturing_setup,additive_manufacturing_part_and_build_information,ap242,1,https://www.steptools.com/stds/smrl/data/modules/additive_manufacturing_part_and_build_information/sys/4_info_reqs.htm#additive_manufacturing_part_and_build_information_arm.additive_manufacturing_setup
工程师（几何 / 工艺 / 公差）,增材制造设置构建板,Additive_manufacturing_setup_build_plate,additive_manufacturing_part_and_build_information,ap242,1,https://www.steptools.com/stds/smrl/data/modules/additive_manufacturing_part_and_build_information/sys/4_info_reqs.htm#additive_manufacturing_part_and_build_information_arm.additive_manufacturing_setup_build_plate
工程师（几何 / 工艺 / 公差）,增材制造支持结构,Additive_manufacturing_support_structure,additive_manufacturing_part_and_build_information,ap242,0,https://www.steptools.com/stds/smrl/data/modules/additive_manufacturing_part_and_build_information/sys/4_info_reqs.htm#additive_manufacturing_part_and_build_information_arm.additive_manufacturing_support_structure
工程师（几何 / 工艺 / 公差）,增材制造支持结构设置,Additive_manufacturing_support_structure_setup,additive_manufacturing_part_and_build_information,ap242,1,https://www.steptools.com/stds/smrl/data/modules/additive_manufacturing_part_and_build_information/sys/4_info_reqs.htm#additive_manufacturing_part_and_build_information_arm.additive_manufacturing_support_structure_setup
工程师（几何 / 工艺 / 公差）,增材制造工件设置,Additive_manufacturing_workpiece_setup,additive_manufacturing_part_and_build_information,ap242,1,https://www.steptools.com/stds/smrl/data/modules/additive_manufacturing_part_and_build_information/sys/4_info_reqs.htm#additive_manufacturing_part_and_build_information_arm.additive_manufacturing_workpiece_setup
工程师（几何 / 工艺 / 公差）,增材制造工作计划,Additive_manufacturing_workplan,additive_manufacturing_part_and_build_information,ap242,0,https://www.steptools.com/stds/smrl/data/modules/additive_manufacturing_part_and_build_information/sys/4_info_reqs.htm#additive_manufacturing_part_and_build_information_arm.additive_manufacturing_workplan
工程师（几何 / 工艺 / 公差）,增材制造X方向元素,Additive_manufacturing_x_direction_element,additive_manufacturing_part_and_build_information,ap242,0,https://www.steptools.com/stds/smrl/data/modules/additive_manufacturing_part_and_build_information/sys/4_info_reqs.htm#additive_manufacturing_part_and_build_information_arm.additive_manufacturing_x_direction_element
工程师（几何 / 工艺 / 公差）,高级边界表示形状表示,Advanced_brep_shape_representation,advanced_boundary_representation,ap242,2,https://www.steptools.com/stds/smrl/data/modules/advanced_boundary_representation/sys/4_info_reqs.htm#advanced_boundary_representation_arm.advanced_brep_shape_representation
工程师（几何 / 工艺 / 公差）,高级面,Advanced_face,topologically_bounded_surface,ap242,1,https://www.steptools.com/stds/smrl/data/modules/topologically_bounded_surface/sys/4_info_reqs.htm#topologically_bounded_surface_arm.advanced_face
工程师（几何 / 工艺 / 公差）,受影响平面公差区域,Affected_plane_tolerance_zone,geometric_tolerance,ap242,0,https://www.steptools.com/stds/smrl/data/modules/geometric_tolerance/sys/4_info_reqs.htm#geometric_tolerance_arm.affected_plane_tolerance_zone
工程师（几何 / 工艺 / 公差）,全部绕形状元素,All_around_shape_element,geometric_tolerance,ap242,0,https://www.steptools.com/stds/smrl/data/modules/geometric_tolerance/sys/4_info_reqs.htm#geometric_tolerance_arm.all_around_shape_element
工程师（几何 / 工艺 / 公差）,全部绕形状元素沿集合平面,All_around_shape_element_along_collection_plane,geometric_tolerance,ap242,0,https://www.steptools.com/stds/smrl/data/modules/geometric_tolerance/sys/4_info_reqs.htm#geometric_tolerance_arm.all_around_shape_element_along_collection_plane
工程师（几何 / 工艺 / 公差）,交替产品关系,Alternate_product_relationship,product_replacement,ap242,2,https://www.steptools.com/stds/smrl/data/modules/product_replacement/sys/4_info_reqs.htm#product_replacement_arm.alternate_product_relationship
工程师（几何 / 工艺 / 公差）,数量的物质数据元素,Amount_of_substance_data_element,value_with_unit_extension,ap242,0,https://www.steptools.com/stds/smrl/data/modules/value_with_unit_extension/sys/4_info_reqs.htm#value_with_unit_extension_arm.amount_of_substance_data_element
工程师（几何 / 工艺 / 公差）,数量的物质单位,Amount_of_substance_unit,value_with_unit,ap242,0,https://www.steptools.com/stds/smrl/data/modules/value_with_unit/sys/4_info_reqs.htm#value_with_unit_arm.amount_of_substance_unit
工程师（几何 / 工艺 / 公差）,与表达式,And_expression,numeric_expression,ap242,0,https://www.steptools.com/stds/smrl/data/modules/numeric_expression/sys/4_info_reqs.htm#numeric_expression_arm.and_expression
工程师（几何 / 工艺 / 公差）,角数据元素,Angle_data_element,value_with_unit_extension,ap242,29,https://www.steptools.com/stds/smrl/data/modules/value_with_unit_extension/sys/4_info_reqs.htm#value_with_unit_extension_arm.angle_data_element
工程师（几何 / 工艺 / 公差）,角加减边界,Angle_plus_minus_bounds,dimension_tolerance,ap242,2,https://www.steptools.com/stds/smrl/data/modules/dimension_tolerance/sys/4_info_reqs.htm#dimension_tolerance_arm.angle_plus_minus_bounds
工程师（几何 / 工艺 / 公差）,角锥度,Angle_taper,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.angle_taper
工程师（几何 / 工艺 / 公差）,角度位置,Angular_location,dimension_tolerance,ap242,0,https://www.steptools.com/stds/smrl/data/modules/dimension_tolerance/sys/4_info_reqs.htm#dimension_tolerance_arm.angular_location
工程师（几何 / 工艺 / 公差）,角度尺寸,Angular_size,dimension_tolerance,ap242,0,https://www.steptools.com/stds/smrl/data/modules/dimension_tolerance/sys/4_info_reqs.htm#dimension_tolerance_arm.angular_size
工程师（几何 / 工艺 / 公差）,倾斜度公差,Angularity_tolerance,geometric_tolerance,ap242,0,https://www.steptools.com/stds/smrl/data/modules/geometric_tolerance/sys/4_info_reqs.htm#geometric_tolerance_arm.angularity_tolerance
工程师（几何 / 工艺 / 公差）,标注曲线,Annotation_curve,associative_text,ap242,1,https://www.steptools.com/stds/smrl/data/modules/associative_text/sys/4_info_reqs.htm#associative_text_arm.annotation_curve
工程师（几何 / 工艺 / 公差）,标注元素,Annotation_element,associative_text,ap242,3,https://www.steptools.com/stds/smrl/data/modules/associative_text/sys/4_info_reqs.htm#associative_text_arm.annotation_element
工程师（几何 / 工艺 / 公差）,标注填充面积,Annotation_fill_area,draughting_element,ap242,0,https://www.steptools.com/stds/smrl/data/modules/draughting_element/sys/4_info_reqs.htm#draughting_element_arm.annotation_fill_area
工程师（几何 / 工艺 / 公差）,标注实例关联性,Annotation_occurrence_associativity,associative_draughting_elements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/associative_draughting_elements/sys/4_info_reqs.htm#associative_draughting_elements_arm.annotation_occurrence_associativity
工程师（几何 / 工艺 / 公差）,标注占位符实例,Annotation_placeholder_occurrence,dimension_and_tolerance_callouts,ap242,1,https://www.steptools.com/stds/smrl/data/modules/dimension_and_tolerance_callouts/sys/4_info_reqs.htm#dimension_and_tolerance_callouts_arm.annotation_placeholder_occurrence
工程师（几何 / 工艺 / 公差）,标注平面,Annotation_plane,draughting_element,ap242,0,https://www.steptools.com/stds/smrl/data/modules/draughting_element/sys/4_info_reqs.htm#draughting_element_arm.annotation_plane
工程师（几何 / 工艺 / 公差）,标注子图,Annotation_subfigure,draughting_annotation,ap242,1,https://www.steptools.com/stds/smrl/data/modules/draughting_annotation/sys/4_info_reqs.htm#draughting_annotation_arm.annotation_subfigure
